timestamp,cell,variable,source,value,scenario,region,period
2018-04-01,CellId: 485d770000000000,precipitation,Met Éireann,6.868571428571428,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-02,CellId: 485d770000000000,precipitation,Met Éireann,6.075714285714286,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-03,CellId: 485d770000000000,precipitation,Met Éireann,4.212857142857142,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-04,CellId: 485d770000000000,precipitation,Met Éireann,0.6900000000000001,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-05,CellId: 485d770000000000,precipitation,Met Éireann,4.162857142857143,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-06,CellId: 485d770000000000,precipitation,Met Éireann,3.3228571428571434,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-07,CellId: 485d770000000000,precipitation,Met Éireann,2.1199999999999997,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-08,CellId: 485d770000000000,precipitation,Met Éireann,1.2842857142857143,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-09,CellId: 485d770000000000,precipitation,Met Éireann,0.4742857142857142,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-10,CellId: 485d770000000000,precipitation,Met Éireann,0.7142857142857142,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-11,CellId: 485d770000000000,precipitation,Met Éireann,0.30000000000000004,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-12,CellId: 485d770000000000,precipitation,Met Éireann,0.2842857142857143,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-13,CellId: 485d770000000000,precipitation,Met Éireann,0.09999999999999996,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-14,CellId: 485d770000000000,precipitation,Met Éireann,0.877142857142857,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-15,CellId: 485d770000000000,precipitation,Met Éireann,1.6857142857142857,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-16,CellId: 485d770000000000,precipitation,Met Éireann,9.48,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-17,CellId: 485d770000000000,precipitation,Met Éireann,0.5971428571428572,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-18,CellId: 485d770000000000,precipitation,Met Éireann,0.2842857142857143,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-19,CellId: 485d770000000000,precipitation,Met Éireann,0.0,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-20,CellId: 485d770000000000,precipitation,Met Éireann,0.0,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-21,CellId: 485d770000000000,precipitation,Met Éireann,1.7885714285714287,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-22,CellId: 485d770000000000,precipitation,Met Éireann,0.37285714285714283,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-23,CellId: 485d770000000000,precipitation,Met Éireann,0.7328571428571431,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-24,CellId: 485d770000000000,precipitation,Met Éireann,5.135714285714284,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-25,CellId: 485d770000000000,precipitation,Met Éireann,1.418571428571429,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-26,CellId: 485d770000000000,precipitation,Met Éireann,1.5014285714285713,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-27,CellId: 485d770000000000,precipitation,Met Éireann,0.7071428571428573,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-28,CellId: 485d770000000000,precipitation,Met Éireann,0.9085714285714285,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-29,CellId: 485d770000000000,precipitation,Met Éireann,0.40714285714285714,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-30,CellId: 485d770000000000,precipitation,Met Éireann,0.2571428571428571,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-01,CellId: 485d790000000000,precipitation,Met Éireann,6.659999999999999,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-02,CellId: 485d790000000000,precipitation,Met Éireann,5.82,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-03,CellId: 485d790000000000,precipitation,Met Éireann,4.26,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-04,CellId: 485d790000000000,precipitation,Met Éireann,0.7,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-05,CellId: 485d790000000000,precipitation,Met Éireann,3.72,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-06,CellId: 485d790000000000,precipitation,Met Éireann,3.3200000000000003,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-07,CellId: 485d790000000000,precipitation,Met Éireann,2.0799999999999996,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-08,CellId: 485d790000000000,precipitation,Met Éireann,1.28,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-09,CellId: 485d790000000000,precipitation,Met Éireann,0.48,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-10,CellId: 485d790000000000,precipitation,Met Éireann,0.7399999999999999,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-11,CellId: 485d790000000000,precipitation,Met Éireann,0.3,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-12,CellId: 485d790000000000,precipitation,Met Éireann,0.24000000000000005,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-13,CellId: 485d790000000000,precipitation,Met Éireann,0.1,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-14,CellId: 485d790000000000,precipitation,Met Éireann,0.7999999999999999,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-15,CellId: 485d790000000000,precipitation,Met Éireann,1.7,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-16,CellId: 485d790000000000,precipitation,Met Éireann,9.040000000000001,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-17,CellId: 485d790000000000,precipitation,Met Éireann,0.6,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-18,CellId: 485d790000000000,precipitation,Met Éireann,0.24000000000000005,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-19,CellId: 485d790000000000,precipitation,Met Éireann,0.0,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-20,CellId: 485d790000000000,precipitation,Met Éireann,0.0,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-21,CellId: 485d790000000000,precipitation,Met Éireann,1.7600000000000002,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-22,CellId: 485d790000000000,precipitation,Met Éireann,0.36000000000000004,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-23,CellId: 485d790000000000,precipitation,Met Éireann,0.7,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-24,CellId: 485d790000000000,precipitation,Met Éireann,4.779999999999999,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-25,CellId: 485d790000000000,precipitation,Met Éireann,1.3400000000000003,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-26,CellId: 485d790000000000,precipitation,Met Éireann,1.5,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-27,CellId: 485d790000000000,precipitation,Met Éireann,0.72,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-28,CellId: 485d790000000000,precipitation,Met Éireann,0.8400000000000001,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-29,CellId: 485d790000000000,precipitation,Met Éireann,0.36000000000000004,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-30,CellId: 485d790000000000,precipitation,Met Éireann,0.16,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-01,CellId: 485d830000000000,precipitation,Met Éireann,6.246666666666668,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-02,CellId: 485d830000000000,precipitation,Met Éireann,6.813333333333333,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-03,CellId: 485d830000000000,precipitation,Met Éireann,3.7466666666666675,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-04,CellId: 485d830000000000,precipitation,Met Éireann,0.6999999999999998,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-05,CellId: 485d830000000000,precipitation,Met Éireann,2.6599999999999993,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-06,CellId: 485d830000000000,precipitation,Met Éireann,2.9333333333333327,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-07,CellId: 485d830000000000,precipitation,Met Éireann,1.8599999999999997,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-08,CellId: 485d830000000000,precipitation,Met Éireann,1.9866666666666668,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-09,CellId: 485d830000000000,precipitation,Met Éireann,0.5,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-10,CellId: 485d830000000000,precipitation,Met Éireann,0.6866666666666666,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-11,CellId: 485d830000000000,precipitation,Met Éireann,0.3933333333333334,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-12,CellId: 485d830000000000,precipitation,Met Éireann,0.28666666666666657,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-13,CellId: 485d830000000000,precipitation,Met Éireann,0.10000000000000003,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-14,CellId: 485d830000000000,precipitation,Met Éireann,0.5066666666666666,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-15,CellId: 485d830000000000,precipitation,Met Éireann,1.7933333333333332,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-16,CellId: 485d830000000000,precipitation,Met Éireann,7.900000000000001,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-17,CellId: 485d830000000000,precipitation,Met Éireann,0.5,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-18,CellId: 485d830000000000,precipitation,Met Éireann,0.13333333333333336,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-19,CellId: 485d830000000000,precipitation,Met Éireann,0.0,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-20,CellId: 485d830000000000,precipitation,Met Éireann,0.0,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-21,CellId: 485d830000000000,precipitation,Met Éireann,1.8999999999999997,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-22,CellId: 485d830000000000,precipitation,Met Éireann,0.40000000000000013,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-23,CellId: 485d830000000000,precipitation,Met Éireann,1.04,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-24,CellId: 485d830000000000,precipitation,Met Éireann,4.586666666666668,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-25,CellId: 485d830000000000,precipitation,Met Éireann,1.1466666666666663,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-26,CellId: 485d830000000000,precipitation,Met Éireann,1.5666666666666667,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-27,CellId: 485d830000000000,precipitation,Met Éireann,0.4733333333333334,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-28,CellId: 485d830000000000,precipitation,Met Éireann,1.2533333333333332,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-29,CellId: 485d830000000000,precipitation,Met Éireann,0.5266666666666666,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-30,CellId: 485d830000000000,precipitation,Met Éireann,0.11333333333333337,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-01,CellId: 485d850000000000,precipitation,Met Éireann,5.541176470588234,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-02,CellId: 485d850000000000,precipitation,Met Éireann,7.705882352941177,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-03,CellId: 485d850000000000,precipitation,Met Éireann,3.844117647058823,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-04,CellId: 485d850000000000,precipitation,Met Éireann,0.7323529411764708,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-05,CellId: 485d850000000000,precipitation,Met Éireann,2.0441176470588234,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-06,CellId: 485d850000000000,precipitation,Met Éireann,2.605882352941176,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-07,CellId: 485d850000000000,precipitation,Met Éireann,1.5617647058823532,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-08,CellId: 485d850000000000,precipitation,Met Éireann,2.905882352941177,cross-source-ireland-precipitation-april,ireland-precipitation,April
