timestamp,cell,variable,source,value,scenario,region,period,level
2018-01-12,CellId: 47a3100000000000,precipitation,DWD,0.0,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-13,CellId: 47a3100000000000,precipitation,DWD,0.0,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-14,CellId: 47a3100000000000,precipitation,DWD,0.0,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-15,CellId: 47a3100000000000,precipitation,DWD,11.4,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-16,CellId: 47a3100000000000,precipitation,DWD,12.2,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-17,CellId: 47a3100000000000,precipitation,DWD,8.8,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-18,CellId: 47a3100000000000,precipitation,DWD,5.7,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-19,CellId: 47a3100000000000,precipitation,DWD,5.9,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-20,CellId: 47a3100000000000,precipitation,DWD,6.8,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-21,CellId: 47a3100000000000,precipitation,DWD,2.6,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-22,CellId: 47a3100000000000,precipitation,DWD,0.9,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-23,CellId: 47a3100000000000,precipitation,DWD,0.3,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-24,CellId: 47a3100000000000,precipitation,DWD,0.4,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-25,CellId: 47a3100000000000,precipitation,DWD,3.5,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-26,CellId: 47a3100000000000,precipitation,DWD,0.4,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-27,CellId: 47a3100000000000,precipitation,DWD,0.7,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-28,CellId: 47a3100000000000,precipitation,DWD,1.0,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-29,CellId: 47a3100000000000,precipitation,DWD,4.4,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-30,CellId: 47a3100000000000,precipitation,DWD,0.4,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-31,CellId: 47a3100000000000,precipitation,DWD,14.9,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-01,CellId: 47a3300000000000,precipitation,DWD,5.1,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-02,CellId: 47a3300000000000,precipitation,DWD,5.5,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-03,CellId: 47a3300000000000,precipitation,DWD,4.3,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-04,CellId: 47a3300000000000,precipitation,DWD,2.5,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-05,CellId: 47a3300000000000,precipitation,DWD,5.3,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-06,CellId: 47a3300000000000,precipitation,DWD,10.0,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-07,CellId: 47a3300000000000,precipitation,DWD,0.0,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-08,CellId: 47a3300000000000,precipitation,DWD,0.0,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-09,CellId: 47a3300000000000,precipitation,DWD,0.1,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-10,CellId: 47a3300000000000,precipitation,DWD,0.3,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-11,CellId: 47a3300000000000,precipitation,DWD,0.1,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-12,CellId: 47a3300000000000,precipitation,DWD,0.0,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-13,CellId: 47a3300000000000,precipitation,DWD,0.0,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-14,CellId: 47a3300000000000,precipitation,DWD,0.0,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-15,CellId: 47a3300000000000,precipitation,DWD,13.2,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-16,CellId: 47a3300000000000,precipitation,DWD,6.2,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-17,CellId: 47a3300000000000,precipitation,DWD,4.3,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-18,CellId: 47a3300000000000,precipitation,DWD,4.1,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-19,CellId: 47a3300000000000,precipitation,DWD,0.5,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-20,CellId: 47a3300000000000,precipitation,DWD,3.0,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-21,CellId: 47a3300000000000,precipitation,DWD,0.7,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-22,CellId: 47a3300000000000,precipitation,DWD,0.2,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-23,CellId: 47a3300000000000,precipitation,DWD,0.0,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-24,CellId: 47a3300000000000,precipitation,DWD,0.1,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-25,CellId: 47a3300000000000,precipitation,DWD,6.0,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-26,CellId: 47a3300000000000,precipitation,DWD,0.0,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-27,CellId: 47a3300000000000,precipitation,DWD,0.0,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-28,CellId: 47a3300000000000,precipitation,DWD,0.0,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-29,CellId: 47a3300000000000,precipitation,DWD,0.1,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-30,CellId: 47a3300000000000,precipitation,DWD,0.2,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-31,CellId: 47a3300000000000,precipitation,DWD,7.9,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-01,CellId: 47a3500000000000,precipitation,DWD,8.15,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-02,CellId: 47a3500000000000,precipitation,DWD,6.1000000000000005,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-03,CellId: 47a3500000000000,precipitation,DWD,10.25,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-04,CellId: 47a3500000000000,precipitation,DWD,2.7,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-05,CellId: 47a3500000000000,precipitation,DWD,6.55,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-06,CellId: 47a3500000000000,precipitation,DWD,9.0,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-07,CellId: 47a3500000000000,precipitation,DWD,0.0,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-08,CellId: 47a3500000000000,precipitation,DWD,0.0,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-09,CellId: 47a3500000000000,precipitation,DWD,0.25,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-10,CellId: 47a3500000000000,precipitation,DWD,0.15000000000000002,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-11,CellId: 47a3500000000000,precipitation,DWD,0.35,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-12,CellId: 47a3500000000000,precipitation,DWD,0.1,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-13,CellId: 47a3500000000000,precipitation,DWD,0.0,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-14,CellId: 47a3500000000000,precipitation,DWD,0.0,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-15,CellId: 47a3500000000000,precipitation,DWD,7.4,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-16,CellId: 47a3500000000000,precipitation,DWD,8.35,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-17,CellId: 47a3500000000000,precipitation,DWD,3.3,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-18,CellId: 47a3500000000000,precipitation,DWD,3.45,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-19,CellId: 47a3500000000000,precipitation,DWD,3.6500000000000004,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-20,CellId: 47a3500000000000,precipitation,DWD,3.5999999999999996,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-21,CellId: 47a3500000000000,precipitation,DWD,0.9,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-22,CellId: 47a3500000000000,precipitation,DWD,1.6500000000000001,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-23,CellId: 47a3500000000000,precipitation,DWD,0.1,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-24,CellId: 47a3500000000000,precipitation,DWD,0.05,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-25,CellId: 47a3500000000000,precipitation,DWD,7.7,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-26,CellId: 47a3500000000000,precipitation,DWD,0.2,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-27,CellId: 47a3500000000000,precipitation,DWD,0.15000000000000002,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-28,CellId: 47a3500000000000,precipitation,DWD,0.45,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-29,CellId: 47a3500000000000,precipitation,DWD,1.0499999999999998,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-30,CellId: 47a3500000000000,precipitation,DWD,0.44999999999999996,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-31,CellId: 47a3500000000000,precipitation,DWD,9.25,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-01,CellId: 47a3700000000000,precipitation,DWD,9.5,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-02,CellId: 47a3700000000000,precipitation,DWD,6.7,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-03,CellId: 47a3700000000000,precipitation,DWD,8.0,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-04,CellId: 47a3700000000000,precipitation,DWD,4.7,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-05,CellId: 47a3700000000000,precipitation,DWD,5.033333333333334,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-06,CellId: 47a3700000000000,precipitation,DWD,8.566666666666668,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-07,CellId: 47a3700000000000,precipitation,DWD,0.8666666666666667,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-08,CellId: 47a3700000000000,precipitation,DWD,0.0,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-09,CellId: 47a3700000000000,precipitation,DWD,0.16666666666666666,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-10,CellId: 47a3700000000000,precipitation,DWD,0.5333333333333333,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-11,CellId: 47a3700000000000,precipitation,DWD,0.19999999999999998,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-12,CellId: 47a3700000000000,precipitation,DWD,0.0,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-13,CellId: 47a3700000000000,precipitation,DWD,0.0,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-14,CellId: 47a3700000000000,precipitation,DWD,0.0,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-15,CellId: 47a3700000000000,precipitation,DWD,6.566666666666666,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-16,CellId: 47a3700000000000,precipitation,DWD,8.033333333333333,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-17,CellId: 47a3700000000000,precipitation,DWD,5.3,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-18,CellId: 47a3700000000000,precipitation,DWD,3.733333333333334,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-19,CellId: 47a3700000000000,precipitation,DWD,6.633333333333333,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-20,CellId: 47a3700000000000,precipitation,DWD,6.6000000000000005,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-21,CellId: 47a3700000000000,precipitation,DWD,2.6666666666666665,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-22,CellId: 47a3700000000000,precipitation,DWD,3.3666666666666667,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-23,CellId: 47a3700000000000,precipitation,DWD,0.7999999999999999,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-24,CellId: 47a3700000000000,precipitation,DWD,0.19999999999999998,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-25,CellId: 47a3700000000000,precipitation,DWD,4.033333333333333,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-26,CellId: 47a3700000000000,precipitation,DWD,0.3333333333333333,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-27,CellId: 47a3700000000000,precipitation,DWD,0.6666666666666666,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-28,CellId: 47a3700000000000,precipitation,DWD,0.9333333333333335,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-29,CellId: 47a3700000000000,precipitation,DWD,1.6000000000000003,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-30,CellId: 47a3700000000000,precipitation,DWD,0.16666666666666666,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-31,CellId: 47a3700000000000,precipitation,DWD,6.8,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-01,CellId: 47a4900000000000,precipitation,DWD,5.6,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-02,CellId: 47a4900000000000,precipitation,DWD,7.5,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-03,CellId: 47a4900000000000,precipitation,DWD,10.75,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-04,CellId: 47a4900000000000,precipitation,DWD,2.4,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-05,CellId: 47a4900000000000,precipitation,DWD,0.8999999999999999,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-06,CellId: 47a4900000000000,precipitation,DWD,3.15,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-07,CellId: 47a4900000000000,precipitation,DWD,0.1,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-08,CellId: 47a4900000000000,precipitation,DWD,0.0,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-09,CellId: 47a4900000000000,precipitation,DWD,0.15000000000000002,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-10,CellId: 47a4900000000000,precipitation,DWD,0.05,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-11,CellId: 47a4900000000000,precipitation,DWD,0.15000000000000002,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-12,CellId: 47a4900000000000,precipitation,DWD,0.0,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-13,CellId: 47a4900000000000,precipitation,DWD,0.0,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-14,CellId: 47a4900000000000,precipitation,DWD,0.0,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-15,CellId: 47a4900000000000,precipitation,DWD,4.5,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-16,CellId: 47a4900000000000,precipitation,DWD,3.95,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-17,CellId: 47a4900000000000,precipitation,DWD,2.9,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-18,CellId: 47a4900000000000,precipitation,DWD,2.4000000000000004,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-19,CellId: 47a4900000000000,precipitation,DWD,4.550000000000001,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-20,CellId: 47a4900000000000,precipitation,DWD,5.4,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-21,CellId: 47a4900000000000,precipitation,DWD,0.65,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-22,CellId: 47a4900000000000,precipitation,DWD,3.2,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-23,CellId: 47a4900000000000,precipitation,DWD,0.05,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-24,CellId: 47a4900000000000,precipitation,DWD,0.0,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-25,CellId: 47a4900000000000,precipitation,DWD,7.8,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-26,CellId: 47a4900000000000,precipitation,DWD,0.05,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-27,CellId: 47a4900000000000,precipitation,DWD,0.0,cross-source-germany-meteo-january-l8,germany-meteo,January,8
2018-01-28,CellId: 47a4900000000000,precipitation,DWD,0.0,cross-source-germany-meteo-january-l8,germany-meteo,January,8
